,specaugment0,specaugment1,specaugment2,specaugment3,specaugment4,specaugment5,specaugment6,specaugment7,specaugment8,specaugment9,specaugment10,specaugment11,specaugment12
4111,-691.9934,156.24716,20.915543,7.024313,-8.68568,9.164497,0.73197776,-19.225725,-11.745985,-6.1851463,-5.443723,-4.592037,-4.6171036
4112,-651.81946,166.32367,17.357655,13.58606,-12.459644,9.536828,6.953248,-14.593527,-16.447266,-8.1133175,0.73882854,-2.7965717,-7.4438615
4113,-617.49945,170.1097,-0.9217177,10.182002,-4.2078013,12.116423,-4.990645,-15.749775,-13.669276,-18.079065,0.42112023,2.3167884,-10.468834
4114,-638.3423,169.3517,13.203887,10.654627,-4.3405757,12.992226,-3.6782951,-14.126921,-16.330034,-18.094814,-1.2622861,1.8410479,-8.00803
4115,-632.6489,159.92233,17.723738,21.911976,-5.4490933,10.283859,-0.19839627,-13.272432,-14.594852,-13.404398,0.30483678,-1.1057647,-8.311559
4116,-624.05,156.76205,34.992775,21.360155,-1.6964637,11.714575,1.2658521,-9.792969,-11.8801775,-9.224904,-1.8343666,-2.4552453,-7.9068027
4117,-606.65356,162.12025,27.437283,13.567093,-7.2646327,9.458173,3.582472,-10.560409,-14.695599,-12.603047,-1.6760192,0.8120685,-6.5159388
4118,-697.8058,156.56789,26.27035,12.444147,0.30795896,9.052551,2.8828766,-13.197304,-18.463013,-12.363211,0.024311015,-2.1426837,-7.2626367
4119,-694.19525,152.48186,22.766817,10.101328,-6.2391553,6.877828,1.897812,-11.446718,-13.75036,-12.098775,-3.2420464,-2.7668624,-6.1712008
4120,-682.16284,149.97092,21.645908,15.67507,-3.8167832,8.088243,-3.1829145,-16.03933,-13.989713,-8.096248,-0.45326886,-1.8449551,-4.1988254
4121,-655.5433,159.72488,29.622393,16.977814,-5.833494,8.141595,-0.87251264,-9.306984,-15.386572,-13.645011,0.0396575,-1.8223741,-4.3372545
4122,-653.47,157.13927,16.499231,11.622893,-12.453465,7.814166,1.0264446,-17.537024,-14.122522,-2.3255856,-6.217621,-4.5003147,-1.8029785
4123,-678.5998,150.5254,29.646584,17.45422,-4.002449,9.778082,-3.5527577,-13.438964,-8.433425,-5.2230496,-0.44868827,1.2215948,-3.3294597
4124,-689.6513,147.41402,28.865528,14.312945,-2.850443,10.954031,-2.338249,-8.728277,-8.178563,-10.246862,-2.3408844,-0.63052064,-3.4360528
4125,-658.8996,144.62828,30.15686,19.02938,-2.0596964,9.791744,-0.12852621,-5.113701,-8.011221,-8.884483,-2.5408754,2.7908816,-0.17541848
4126,-652.187,155.44891,32.31299,21.747929,0.014946771,11.075281,-1.0773689,-11.269974,-13.501379,-8.266456,1.2146763,-0.8010356,-3.1556458
4127,-627.00183,172.98134,23.611448,11.000164,-1.9035685,8.233843,-11.013999,-11.295658,-10.765304,-15.010721,2.3375711,0.56043077,-4.7108364
4128,-661.8444,164.9446,25.687355,13.242146,-6.642446,7.9581327,-2.3971374,-12.423153,-12.681748,-12.205842,0.2614006,0.2541525,-3.342011
4129,-599.0891,155.52623,29.737965,18.814579,-3.1319768,10.061818,-4.7185807,-9.061984,-10.594534,-15.085463,-3.9024575,-1.7252091,-0.9642031
4130,-667.9665,162.40804,14.23422,8.45984,-4.1054873,11.16755,-4.7147465,-16.397621,-14.410787,-16.228842,-1.1523387,-0.9091706,-7.682139
4131,-628.43353,163.15971,24.133507,14.832456,0.15310122,15.958045,-5.8793383,-13.322958,-12.100643,-12.851973,-0.31163397,-1.2174433,-5.2873144
4132,-742.7883,134.02258,33.137337,13.736339,-3.7371385,2.711117,5.847721,-9.284754,-15.328492,-7.0490823,0.21597475,-3.700838,-6.247816
4133,-695.5899,157.50948,25.137188,3.987351,-12.490202,8.53746,3.1076772,-23.381525,-18.13556,-4.1900506,-6.8944697,-7.3739495,-3.5823457
4134,-671.3089,151.55022,15.02193,20.083334,-5.327926,2.7059307,6.3575654,-8.100807,-21.095007,-8.767226,2.6219862,-2.598984,-6.322407
4135,-622.2189,156.62053,27.910044,16.169474,-9.990601,4.0003605,6.8802404,-4.405412,-15.235541,-8.890551,1.0993532,-1.5309432,-3.7240555
4136,-676.77997,152.31,19.512114,14.285012,-9.7482195,3.0849712,7.129455,-8.449768,-22.499823,-10.668821,2.5094543,-2.58346,-7.583104
4137,-621.2651,163.424,25.209866,14.530208,-7.948143,5.5500593,7.378425,-4.588319,-20.817072,-10.973056,3.2483382,-5.435592,-7.2659373
4138,-648.70056,165.97354,12.122959,16.092463,-6.4595785,1.7535603,2.9152603,-6.6822143,-22.504055,-12.563177,5.721365,-4.2441297,-6.3238277
4139,-617.0514,156.15977,22.861135,19.05571,-5.316262,4.607012,10.089635,-4.0461326,-20.218203,-7.6046143,3.6762266,-3.8446298,-4.6939797
4140,-607.0172,154.27701,13.7653475,14.487448,-7.3226647,11.765514,8.840718,-10.692692,-18.94391,-10.545838,2.7111378,1.8245102,-7.8625474
4141,-644.5128,156.86267,19.60603,16.642372,-2.1567488,5.961846,1.195797,-4.9068913,-17.25331,-9.972046,1.8787016,-4.0432034,-6.1228943
4142,-692.54913,158.82951,26.51417,12.1439705,-3.5835688,6.093822,4.2040076,-14.087935,-17.553274,-4.5463734,1.4937505,-4.6629605,-6.5649295
4143,-652.87317,159.91437,21.491058,13.934487,-7.869735,5.93463,4.741602,-10.178576,-17.889372,-6.6252084,-0.47103426,-2.68724,-4.7767296
4144,-671.3953,148.12396,20.318687,19.598871,-16.083538,9.378159,6.3841457,-15.9966955,-15.113823,-6.369926,-3.255681,-4.5334854,-4.869843
4145,-640.59515,159.79645,24.034021,21.774147,-8.3843355,8.742952,3.7144492,-11.472772,-15.374517,-7.294932,-0.6585884,-2.6840332,-5.6316276
4146,-657.1618,157.0062,19.11384,13.5530615,-12.834997,14.819325,1.390914,-19.860172,-10.130674,-6.1832514,-5.0790334,-4.3823037,-7.4358506
4147,-666.6849,151.5651,9.734547,6.851494,-7.5252466,9.26926,5.5104184,-12.372176,-18.396252,-6.426943,2.6142366,0.5293138,-4.6654253
4148,-639.19055,157.42328,19.557743,8.308807,4.491655,8.466515,-10.811318,3.2793024,-5.029186,-9.151124,5.8258967,-1.5605725,-3.7374594
4149,-628.8439,167.82733,22.807272,11.19544,4.027891,9.637148,-14.251985,1.7391564,-7.44402,-13.218802,2.726744,-5.6808867,-3.2147553
4150,-579.58905,169.53767,9.738519,10.318765,5.4015503,-0.60933554,-5.1958976,1.9614105,-10.0591755,-7.260217,1.512122,-5.448124,-3.7978616
4151,-579.69867,168.52954,12.759794,10.021934,9.38332,1.2479122,-9.879572,1.2313448,-9.273235,-5.9347982,0.5883852,-6.812845,-1.0969911
4152,-575.6937,173.07448,9.58771,10.943164,4.143934,-4.8635254,-7.2204123,4.022368,-8.022769,-14.140894,-0.15796602,-2.7187793,-7.5507045
4153,-583.9838,168.82077,12.887642,8.949603,5.211283,3.4133964,-7.2729125,0.0984933,-6.734252,-7.16629,-0.38821977,-2.1896367,-3.9447598
4154,-629.3132,159.3868,7.556206,14.959236,10.159178,2.955366,-9.312264,0.41751152,-6.9532995,-6.010847,0.90677714,-2.9636478,-3.3404891
4155,-611.64417,164.29832,9.590865,11.993746,12.358864,7.190366,-6.961358,0.7275644,-6.4117227,-5.514033,1.915979,-1.6236088,-3.0937052
4156,-597.73975,158.37094,18.361864,11.306816,6.8484473,6.500712,-5.6154256,1.9191043,-6.203105,-4.6625543,3.2660162,-2.29832,-3.4771767
4157,-595.4928,163.5684,13.528995,10.44557,9.636274,5.6243005,-7.35341,0.75244534,-9.704325,-7.1320677,1.8624936,-4.484668,-4.424112
4158,-604.4355,168.93417,12.557387,7.461682,10.008094,5.9937606,-8.265269,3.4524064,-7.6346674,-8.227766,2.0631466,-4.0125685,-3.7349427
4159,-584.0027,165.29181,10.037101,11.618484,6.2564344,4.978879,-2.8967524,-0.06436485,-7.6151834,-6.8165803,0.010472416,-1.4702289,-3.6575594
4160,-611.19366,144.69089,27.176842,20.67663,8.1127,13.397421,-8.013889,7.7066894,-2.7822278,-6.9658747,4.8113837,-5.204599,-0.017434472
4161,-611.5017,165.3743,4.714147,17.766665,6.3737726,1.4446511,-1.1145097,-4.425077,-5.481968,-6.2915535,-3.142814,0.32054225,-5.023256
4162,-586.87854,163.38782,8.118599,17.267193,7.4888372,3.5328827,-1.5240742,-5.8359337,-7.214294,-6.713861,-2.920637,1.712926,-4.565834
4163,-561.59735,170.58557,8.73733,16.006403,2.0255203,-2.7795475,0.62635744,-2.2841992,-4.5008683,-6.8434434,-3.1577995,1.4757441,-3.5105848
4164,-570.8725,169.32343,8.966143,15.705575,7.4070005,1.2293229,-2.1070893,-2.2511363,-3.5043716,-5.930565,0.12688777,0.8070124,-3.8162735
4165,-595.60657,169.55278,3.6076143,15.175192,7.6925325,-2.416548,-1.0838104,-0.23969644,-7.6961465,-7.647166,-0.15977125,-1.7653605,-3.347291
4166,-599.7429,178.48465,-6.517887,2.951356,5.8744593,-6.8737516,-4.8900533,-0.21401004,-7.0997615,-14.685152,-2.9817724,-1.6050785,-4.827304
4167,-660.7028,162.41594,6.37288,13.580494,8.87042,-0.07603144,-3.2003393,-2.8468697,-8.42263,-6.393088,-2.5528724,-2.0086372,-3.9042864
4168,-655.86395,169.00108,12.926186,14.74039,5.9389343,1.4684093,-1.1103164,-1.9901117,-8.081078,-7.4718046,0.40802553,-0.19154716,-4.4089613
4169,-582.66626,168.30832,5.0736384,16.86558,6.642722,1.6348093,-0.6348937,-2.485311,-4.542078,-9.847645,-1.1456501,0.7516143,-5.199667
4170,-710.85645,152.90968,14.362441,3.029869,1.2500572,-8.398344,-5.968497,-0.53091455,-7.739693,-13.45326,-1.0076151,1.2326145,-4.9224014
4171,-637.0039,160.03474,18.173916,14.144556,2.7410805,10.617573,-14.948903,1.2879789,-5.9357514,-11.859888,3.5436676,-7.909547,-5.1405373
4172,-607.0264,182.91934,-0.30813038,6.314441,6.8259935,-5.7842674,-6.06387,-3.4526355,-5.8623233,-9.81186,0.5949582,-0.047467403,-3.8084993
4173,-633.2689,173.17932,-0.13204214,12.863143,3.0702717,-9.884941,-9.128465,-2.1336105,-5.3655,-12.558847,-1.4743108,-1.8102297,-8.995798
4174,-566.8586,166.2474,5.6912837,21.671547,9.243145,0.14097191,-4.268838,-5.4517007,-2.719441,-7.816754,-3.6266267,-1.4197382,-3.5961132
4175,-572.03186,174.24411,20.053968,7.8689957,-1.5588837,3.541177,-13.976165,3.262677,-5.639099,-10.55762,4.7837677,-9.4326725,-4.361782
4176,-589.3398,164.85329,14.633235,13.49403,3.6347976,9.46702,-14.632972,1.4384297,-6.3007727,-13.503655,2.9045265,-7.676724,-2.4162529
4177,-645.4995,165.24664,15.810613,11.354281,8.060678,10.183126,-16.592644,-0.059859272,-9.015856,-12.353881,2.8355699,-4.9158587,-3.5989711
4178,-569.0118,173.8059,15.35253,8.377701,4.8245115,6.8243876,-9.539353,3.698225,-7.147379,-10.056086,1.0520164,-3.5470114,-1.7460473
4179,-622.0732,163.62653,11.130637,9.710234,7.486228,15.196481,-13.172908,1.2131181,-7.61223,-10.559448,2.5798473,-1.8139498,-3.7569451
4180,-630.00134,167.91423,4.7151265,15.815126,9.443834,0.25367415,-4.5273046,-4.8584547,-8.589234,-11.158261,-3.393307,1.7756217,-3.1296685
4181,-669.13916,141.99568,35.67818,-2.508476,17.709965,3.181435,-1.610148,-8.362852,2.428913,-11.198066,2.6518385,-5.5416093,-5.574822
4182,-702.8669,143.72218,22.449503,-3.0306318,11.660432,3.509155,-6.8929586,-9.300703,-3.9123707,-13.915739,2.6020584,-6.221194,-4.70529
4183,-688.7981,150.9614,19.345308,1.956318,12.119437,1.4344468,-15.176378,-12.962583,-2.3365533,-17.822927,-1.36984,-8.019464,-4.54913
4184,-649.6111,135.44655,27.380743,-0.28773668,9.189071,4.2434254,-0.19247742,-9.5889635,2.8978844,-12.682727,2.1700613,-6.561951,-4.071194
4185,-656.54407,137.35193,27.36239,-1.7996964,15.474442,4.4271746,-2.3913991,-9.758815,2.6047645,-13.266808,2.18049,-6.533649,-6.0387726
4186,-684.24194,151.91174,14.427776,-0.20281658,12.243634,0.6991089,-16.728838,-10.829634,-4.007117,-17.684818,-0.09690298,-7.3281674,-5.384675
4187,-679.59534,150.28764,14.455633,-2.440886,7.3935933,0.08181865,-10.753292,-12.002781,-6.6067243,-15.074335,2.3872206,-7.2852464,-3.6530187
4188,-689.0064,148.27353,18.745888,-4.803972,10.857752,-2.1784635,-10.782879,-14.132019,-4.8314505,-13.413481,-0.43062115,-10.249164,-5.944017
4189,-689.505,152.32498,10.705097,-2.415147,11.710588,3.0478575,-19.155952,-14.161753,-6.833153,-13.878433,-0.029586779,-7.7961473,-6.5318217
4190,-736.73895,133.27307,19.469364,3.0234041,6.8083377,1.1345052,-14.236218,-6.1638103,-6.079507,-8.706714,-2.6978266,-8.8128,-9.881216
4191,-672.8001,151.462,16.938745,-4.891552,10.7375555,-1.9280584,-10.174367,-9.12212,-1.6720682,-14.818895,1.1748118,-6.647177,-5.193345
4192,-653.6149,157.21219,11.358807,-5.005024,12.641848,-1.9303646,-13.94751,-10.391929,-2.69717,-11.122584,3.319182,-10.637216,-5.097714
4193,-680.71704,160.48918,15.799257,-8.291385,9.949953,0.13781357,-11.738131,-6.8737416,-6.097102,-16.421028,-0.7403184,-7.9378138,-6.82979
4194,-714.4772,148.73709,21.253796,6.073834,5.472931,2.3778224,-9.987154,-5.7259626,-5.0536313,-8.464576,-1.3662812,-2.649193,-4.8499136
4195,-697.7179,143.60753,19.131968,0.8212164,8.144534,0.7944879,-13.618832,-10.942874,-4.429116,-15.180286,-0.14699332,-9.46407,-6.089046
4196,-690.9112,145.31462,19.426697,-0.011786815,6.3628945,-1.794855,-10.463764,-7.8805304,-5.5023856,-16.472342,0.46805808,-8.569047,-5.516225
4197,-639.57825,154.95297,20.984999,-2.6079252,14.650762,1.1050227,-12.921734,-13.477998,-2.8202395,-17.925858,3.4248273,-9.56485,-5.54639
4198,-664.61383,146.85379,16.931866,-0.19103286,15.463028,-0.5078636,-8.858893,-9.288605,-1.718658,-15.573003,1.2394395,-8.581789,-6.057712
4199,-668.115,155.313,22.116907,-6.4467354,11.404311,-6.065427,-8.629063,-7.99525,-2.4031587,-13.697914,1.9090366,-8.350123,-4.62533
4200,-682.679,140.59438,16.68769,-2.0956192,9.464042,1.2228332,-8.115016,-10.829541,1.9039549,-13.946866,2.6568308,-6.1317997,-4.4864583
4201,-684.89484,146.59267,19.930073,-1.6968892,12.705141,0.19702077,-12.622518,-5.482291,-0.11707354,-16.248905,-1.1391312,-10.640755,-9.038061
4202,-670.4819,151.54173,22.274038,-3.8096275,12.037746,0.43248248,-6.513826,-6.709814,-7.6630335,-15.649203,2.1301777,-9.597745,-5.51274
4203,-723.3624,135.6538,18.374916,2.227977,12.803751,4.0204906,-10.973786,-6.765933,-6.730221,-11.996626,-3.4179485,-10.499757,-6.0463467
4204,-656.5424,154.73242,16.94339,-6.616985,19.908546,1.4623052,-17.341925,-9.052324,-5.092269,-18.175947,-0.2700514,-11.929348,-6.270008
4205,-670.14606,147.82246,13.809149,5.5983486,13.109253,-1.2645481,-10.685819,-6.9018016,-2.5936081,-14.259907,1.7091275,-9.648476,-7.263611
4206,-646.9439,143.99022,23.808624,0.94390064,12.529477,1.2833526,-7.7185025,-5.2962847,-0.6598375,-13.301251,1.1299855,-9.520807,-5.1124306
4207,-713.9643,142.73946,20.991014,2.5982533,9.07646,3.7524354,-10.754193,-6.5894837,-2.8642778,-13.303918,-0.6460317,-5.842432,-4.8980565
4208,-678.86194,148.12009,21.057426,-3.1679428,18.14151,0.06218646,-9.895816,-12.72191,-3.0300274,-16.942553,0.30617473,-9.140053,-6.31143
4209,-708.18567,144.326,24.015564,-3.1638086,13.269842,2.0921237,-8.294449,-6.1877546,-3.9545293,-11.955748,0.11429295,-10.313462,-7.413836
4210,-699.10547,145.74992,21.238573,-2.6191635,10.9209585,-0.55848855,-10.682328,-4.4749293,-2.7276335,-14.097603,1.5499693,-10.200579,-7.9974203
4211,-665.09827,145.08893,23.275566,-2.2771747,13.758375,1.0615178,-5.8005443,-10.374032,0.83347046,-15.200931,0.9854646,-8.249379,-5.996641
4212,-753.3212,127.78081,30.5632,3.5210655,2.9376857,7.015837,-6.869617,-8.091888,-5.0331836,-11.087966,-2.3647652,-3.3539836,-5.9350777
4213,-627.89044,152.60045,25.542963,-1.7093074,11.336695,2.9148962,-3.7685652,-13.187232,-1.7221643,-13.080643,2.3699582,-6.5698295,-3.5525014
4214,-642.7372,150.17007,21.583212,-3.9665425,13.812032,-0.80172586,-6.7584133,-11.519873,-0.6594482,-12.871262,2.8077695,-7.5462904,-5.5836544
4215,-663.9497,149.82378,9.339219,-1.8327342,15.148889,2.0895798,-22.502594,-7.297888,-4.7752595,-16.716173,-0.30654252,-13.593499,-7.206907
4216,-643.40735,144.79831,19.734735,-0.33849183,17.840296,2.8809774,-10.7240505,-11.239073,-2.5438545,-16.819376,1.3007594,-7.7957816,-4.6390133
4217,-678.85614,150.5501,23.349094,-2.270466,13.093519,0.5161473,-11.339917,-11.687039,-5.102709,-18.800478,-0.20433334,-8.178358,-4.484693
4218,-672.4423,156.14825,18.972782,0.50476044,17.948187,-2.9460762,-13.289852,-10.091099,-7.830716,-17.004816,0.78381294,-9.151031,-5.5837107
4219,-685.8949,150.42421,23.358002,-8.135165,10.560126,0.24851921,-11.277425,-11.980438,-3.6655757,-15.435885,1.4036012,-7.657804,-4.33245
4220,-703.53424,144.37454,14.291599,2.4390774,11.453508,1.9641237,-12.124478,-7.827627,-8.2710285,-15.277046,2.4193118,-7.9559093,-5.0206337
4221,-734.10333,131.90248,17.396404,-0.3239006,3.4511387,3.3166246,-12.69135,-8.012041,-9.782567,-12.035563,-2.5332575,-6.5820575,-6.66774
4222,-626.4569,158.53033,18.313046,-6.2002373,19.518702,-2.0027754,-7.7165895,-9.400183,-8.739959,-19.4207,3.2786925,-10.622578,-4.842506
4223,-643.05743,158.35483,17.690178,-1.8781801,18.800182,-0.8188873,-12.544174,-7.692387,-5.234403,-20.313576,1.5456815,-9.054619,-5.5238643
4224,-641.3173,155.3804,20.863415,-1.9193825,14.856544,-1.908537,-10.854151,-9.318185,-5.427866,-18.880257,2.309258,-8.141727,-5.6279078
4225,-655.87805,152.09378,18.18174,-3.62672,14.169525,-0.81684893,-11.677239,-9.356731,-3.5605552,-17.81978,1.1406605,-8.178191,-5.373548
4226,-661.3641,149.5,10.144322,-3.3656547,13.833035,-0.22848691,-8.808757,-5.8181243,-4.712407,-14.791441,-0.8258389,-11.145788,-6.0276203
4227,-617.0568,144.74388,26.350529,-6.165523,18.759815,1.4247323,-7.5635786,-15.908644,-5.9618735,-16.49746,0.9434135,-7.7095866,-5.999092
4228,-638.7218,158.7506,12.048127,-1.4636625,12.66145,0.6900171,-14.977069,-11.558048,-5.128926,-17.79216,6.302125,-7.2008395,-6.0631776
4229,-664.02,145.88441,29.242496,3.968085,13.440989,-0.052487653,-7.9753194,-10.760685,-1.9277055,-18.007113,0.1785448,-7.1750436,-4.5728493
4230,-687.5041,139.77663,22.374458,-1.0185704,11.461327,2.7277308,-2.3850074,-8.3165655,-2.5235326,-11.603043,2.0618021,-6.982567,-4.243188
4231,-674.26794,147.77882,17.784515,1.7572813,8.504982,-0.3539839,-11.053908,-6.6242886,-5.9951057,-14.605379,-0.49845615,-9.216918,-5.5633316
4232,-694.2642,149.81332,24.498598,-2.300387,11.632203,-0.4819212,-7.1389475,-7.9516287,-5.0859013,-13.817987,0.9649005,-6.932949,-4.830597
4233,-639.29297,151.56569,18.856867,1.6776727,16.730688,-0.644982,-13.414999,-13.278746,-10.095612,-17.4407,2.021759,-10.515819,-5.6982894
4234,-640.9713,142.33118,25.747458,6.4601703,17.763655,-1.0172569,-12.211181,-6.8762493,-4.5119243,-16.954836,-1.4843861,-9.81714,-3.9654856
4235,-673.96643,150.08965,30.584568,-1.4858837,14.2451935,-3.302632,-7.4824715,-6.6560698,-7.526837,-16.783848,-1.5535142,-10.301927,-3.1646051
4236,-684.84955,152.06581,6.4207587,-3.5542626,16.048252,-1.7024261,-19.229166,-4.456396,-4.1647973,-15.478552,-0.76146984,-12.841818,-10.128738
4237,-695.2516,143.2429,14.430147,2.3404567,14.982034,6.7022805,-13.839463,-7.7240963,-1.5393939,-12.292525,-0.64481366,-11.118488,-8.308067
4238,-661.63696,157.5184,19.141645,-5.88811,13.010841,-3.8551834,-12.50454,-4.7380877,-3.3734682,-17.025805,-0.14896433,-11.165993,-6.8157063
4239,-680.38446,152.16653,27.19687,-4.511868,6.769617,0.97085196,-8.172107,-10.9311,-2.3329763,-18.218218,-0.25189814,-7.995077,-5.6373954
4240,-636.953,130.9015,23.393175,22.326792,-7.7523017,24.238811,-4.1877494,-1.7171706,12.738669,-5.720884,0.39325517,3.861583,-0.03827459
4241,-633.4188,139.50871,26.919296,24.597168,-15.249531,29.302599,-5.0635858,-8.149988,9.482085,-10.34136,-1.7616364,3.4449496,-1.7920567
4242,-636.3889,144.00421,18.66867,22.274939,-14.084236,26.261803,-5.052129,-6.089482,4.8297234,-10.642011,0.3867263,1.1825001,-3.2345517
4243,-656.5317,144.93622,21.477707,19.372143,-12.941956,24.327879,-4.827318,-4.539157,2.6788197,-11.252552,0.13220343,0.3804619,-1.9099625
4244,-623.19604,145.66068,20.07999,22.417559,-14.111238,22.505886,-7.6925964,-2.4707475,3.4110548,-8.660819,0.29583138,0.7910117,0.44498217
4245,-603.54083,145.27237,20.838593,21.084314,-14.018358,27.589796,-7.0390677,0.78869706,6.146421,-9.890566,3.6078203,0.93931925,1.8653947
4246,-615.1212,143.16844,22.04961,21.308813,-13.660749,24.613207,-7.779016,0.9969,5.0523834,-8.47713,1.7424122,-0.6287818,-0.5436266
4247,-657.4054,136.36993,22.460022,22.105742,-7.642002,22.633469,-5.3917847,3.7989233,6.071058,-6.008375,2.6256733,0.7151486,2.298508
4248,-605.4291,144.80377,22.120762,22.058496,-12.032046,24.997112,-8.257361,2.714209,3.7562728,-7.191459,3.4902513,-0.3229658,2.2976573
4249,-616.5631,146.78667,16.996077,19.647842,-12.183358,26.106625,-7.4958606,-0.82127875,1.5759783,-10.874899,0.72539693,-0.292956,-0.89934224
4250,-620.2382,141.4594,17.741287,21.018261,-13.090471,24.748363,-7.736093,-2.33395,2.5438054,-8.9991865,0.17876706,-0.7952138,-2.6926768
4251,-673.18427,134.96233,17.518934,18.166653,-6.9530454,20.667816,-5.9660854,-1.8955373,-2.2848575,-9.446635,3.341794,-2.7980442,0.11155377
4252,-619.939,141.89908,22.21894,26.352852,-20.543898,29.746994,-4.7859454,-10.066014,9.789642,-12.761395,-3.2161863,1.9858404,-3.4152026
4253,-641.9673,137.65167,23.619701,22.424866,-7.360985,22.08976,-4.4033747,2.9134665,-1.3792259,-3.3322313,-0.31356287,-3.3212583,3.978252
4254,-685.3103,133.5663,25.390907,19.932259,-5.8546352,22.835445,-4.340511,-1.0984638,0.9514971,-7.225876,2.0736048,-1.3194145,-0.043018725
4255,-648.1102,137.1334,21.18262,19.61647,-11.58017,24.779642,-4.703258,-6.950198,-0.11741773,-7.5056825,0.79166555,-0.7691908,-0.87197745
4256,-600.9541,144.99402,21.24137,21.09829,-12.931814,25.708801,-7.887131,-1.7278099,5.789619,-9.792725,1.4229089,1.3916423,1.5954851
4257,-636.1395,135.51039,26.191174,24.314974,-16.68132,28.501648,-3.504379,-7.53538,12.611444,-9.3702,-2.3678982,3.407293,-2.081912
4258,-647.588,141.99605,24.368795,21.629316,-18.81709,27.561028,-5.287489,-11.81637,7.2681084,-12.216532,-5.1604786,2.4200716,-1.156908
4259,-649.1351,140.36351,21.931595,22.612913,-15.706484,27.70688,-3.6639678,-8.935138,8.977661,-10.757854,-2.0209014,2.453875,-1.6053636
4260,-631.4727,145.28798,16.95649,19.985956,-15.054181,27.389946,-7.049014,-10.005517,3.183313,-12.134062,-0.22863859,0.8723652,-4.523788
4261,-656.3414,141.38829,16.844261,19.20097,-13.046175,24.720102,-7.2919993,-10.752001,3.2730868,-11.745265,1.2317463,0.2455252,-4.9602027
4262,-697.7326,132.73836,21.109804,16.646128,-10.9892845,20.357983,-5.0243735,-12.874479,2.5965166,-11.499153,0.110389,0.93837005,-3.7045984
4263,-647.2354,142.61829,18.776321,23.139362,-13.717459,28.569708,-4.546972,-11.753834,1.8140785,-12.544955,1.1441933,0.73416734,-6.505126
4264,-709.4408,137.45865,15.5882635,12.512298,13.917175,5.21565,-13.320269,-1.3028862,-4.157873,-5.2651567,-6.102476,-4.4430995,-5.4481955
4265,-741.1871,122.27882,17.498232,12.127114,17.33073,9.380574,-16.073822,-5.187434,-3.6481445,-8.113587,-6.315559,-5.783504,-4.5763865
4266,-737.3254,115.98422,14.537605,22.120764,16.836529,5.8812284,-14.721014,-4.2681746,-2.194624,-8.502925,-7.6028657,-5.9192944,-3.9836264
4267,-715.2034,117.08825,8.979908,22.679087,16.549685,11.301244,-8.397793,0.28573185,-2.70447,-2.0933795,-2.4100454,0.12915385,-0.603423
4268,-732.1892,118.84939,31.173374,25.821192,23.756195,14.36037,3.7953696,-6.329059,-3.8840353,-3.887814,-1.2839411,-4.761196,2.6033278
4269,-768.34406,102.31142,17.184372,20.36987,19.247267,4.3331976,-13.714474,-3.9432936,-1.5997882,-8.429575,-6.1035843,-5.241258,-5.435523
4270,-804.15454,80.432526,21.018251,18.443634,16.363981,7.2023344,-9.525438,-4.9997754,-1.4561691,-6.220617,-6.0424123,-4.9413295,-4.389632
4271,-771.33856,104.78876,18.25215,15.952037,17.991941,4.8334947,-11.964198,-3.3398926,-0.43475333,-6.424397,-5.6050534,-3.2620661,-3.1147764
4272,-757.5564,108.84614,22.62214,24.402164,17.141466,5.470622,-10.379959,-2.3659961,-3.2834394,-6.573038,-4.284147,-3.351238,-4.0754647
4273,-719.0963,120.79028,15.13616,22.542507,16.172,12.309536,-13.304822,-4.0072465,-4.7228723,-5.1490736,-3.8235517,-2.3285353,-2.484757
4274,-733.8118,113.44102,13.961466,24.01735,17.068523,7.0907726,-16.311071,-5.15217,-3.5344324,-7.4667664,-4.9625096,-5.209094,-3.8059003
4275,-700.4628,128.51215,9.544387,24.38645,18.64292,8.050298,-19.80604,-3.6256254,-2.4955368,-8.741917,-6.0998325,-4.595194,-5.761926
4276,-747.27875,125.11303,18.221998,7.4148173,14.598703,6.859733,-16.264465,-7.3090653,-2.6594007,-10.974992,-8.444404,-5.462312,-4.907059
4277,-790.2601,92.55054,18.44665,15.386479,17.4459,3.7823482,-13.904746,-5.7679067,-1.6834601,-8.572869,-7.3836613,-5.2252464,-5.421688
4278,-701.7694,143.42937,7.397742,12.366543,19.086042,6.5122695,-17.019423,-4.5990653,-3.7478197,-9.171251,-6.46896,-5.034345,-2.3803337
4279,-700.599,127.18608,-2.4776118,17.007238,15.803989,3.1493082,-24.398838,-6.196156,-3.4116135,-14.043294,-7.622805,-5.981617,-4.919161
4280,-709.05963,134.5629,8.014506,10.773024,18.642973,7.2091527,-19.037893,-1.3202627,-2.2109582,-8.575017,-9.97626,-5.7322245,-2.9833229
4281,-763.8178,110.10961,15.547611,14.983604,20.066217,4.4774184,-11.627145,-3.9866285,-1.9436074,-8.239668,-7.803479,-4.5222087,-3.5941982
4282,-736.42255,122.74376,17.404171,24.064106,25.099606,8.197136,-10.309306,-3.8049588,-2.960453,-6.164031,-5.7915044,-2.4178326,-1.2915076
4283,-701.0291,138.62274,18.54371,23.490442,18.904621,7.3522363,-12.001616,-4.5024548,-2.1773007,-6.1638,-3.8819904,-5.297119,0.13079704
